Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key
dinoflagellates such,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such', 'toxin contents')"
dinoflagellates such,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such', 'toxin producing')"
dinoflagellates such,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such', 'toxin production')"
dinoflagellates such,toxin production,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such', 'toxin production')"
dinoflagellates such,toxin synthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such', 'toxin synthesis')"
dinoflagellates such,transcriptional regulation,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such', 'transcriptional regulation')"
dinoflagellates such as alexandrium,gene cluster,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'gene cluster')"
dinoflagellates such as alexandrium,gene copy,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'gene copy')"
dinoflagellates such as alexandrium,gene copy number,SEMANTIC_CO_OCCURS,GENE_PRESENCE_ABSENCE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'gene copy number')"
dinoflagellates such as alexandrium,gene copy number,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'gene copy number')"
dinoflagellates such as alexandrium,gene expression,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'gene expression')"
dinoflagellates such as alexandrium,gene expression,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'gene expression')"
dinoflagellates such as alexandrium,genes associated,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'genes associated')"
dinoflagellates such as alexandrium,methionine,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'methionine')"
dinoflagellates such as alexandrium,non-toxic strains,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'non-toxic strains')"
dinoflagellates such as alexandrium,other toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'other toxic')"
dinoflagellates such as alexandrium,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'paralytic shellfish poisoning')"
dinoflagellates such as alexandrium,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'paralytic shellfish toxins')"
dinoflagellates such as alexandrium,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'paralytic shellfish toxins')"
dinoflagellates such as alexandrium,post-transcriptional regulation,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'post-transcriptional regulation')"
dinoflagellates such as alexandrium,precursors,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'precursors')"
dinoflagellates such as alexandrium,producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'producing dinoflagellate')"
dinoflagellates such as alexandrium,producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'producing dinoflagellates')"
dinoflagellates such as alexandrium,pst-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'pst-producing')"
dinoflagellates such as alexandrium,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'pyrodinium')"
dinoflagellates such as alexandrium,pyrodinium bahamense,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'pyrodinium bahamense')"
dinoflagellates such as alexandrium,pyrodinium bahamense,SEMANTIC_CO_OCCURS,SPECIES,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'pyrodinium bahamense')"
dinoflagellates such as alexandrium,pyrodinium bahamense var,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'pyrodinium bahamense var')"
dinoflagellates such as alexandrium,regulation mechanisms,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_REGULATION,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'regulation mechanisms')"
dinoflagellates such as alexandrium,s-adenosylmethionine,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 's-adenosylmethionine')"
dinoflagellates such as alexandrium,sam-dependent methyltransferase,SEMANTIC_CO_OCCURS,GENE_DOMAIN,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'sam-dependent methyltransferase')"
dinoflagellates such as alexandrium,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'saxitoxin biosynthesis')"
dinoflagellates such as alexandrium,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'saxitoxin biosynthesis')"
dinoflagellates such as alexandrium,saxitoxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'saxitoxin biosynthetic')"
dinoflagellates such as alexandrium,saxitoxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'saxitoxin production')"
dinoflagellates such as alexandrium,saxitoxin synthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'saxitoxin synthesis')"
dinoflagellates such as alexandrium,saxitoxin-producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'saxitoxin-producing dinoflagellate')"
dinoflagellates such as alexandrium,starting gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'starting gene')"
dinoflagellates such as alexandrium,sxta1 and sxta4,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'sxta1 and sxta4')"
dinoflagellates such as alexandrium,sxta4 gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'sxta4 gene')"
dinoflagellates such as alexandrium,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'toxic dinoflagellate')"
dinoflagellates such as alexandrium,toxic dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('dinoflagellates such as alexandrium', 'toxic dinoflagellates')"
dinoflagellates such as alexandrium,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin content')"
dinoflagellates such as alexandrium,toxin content,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin content')"
dinoflagellates such as alexandrium,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin contents')"
dinoflagellates such as alexandrium,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin producing')"
dinoflagellates such as alexandrium,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin production')"
dinoflagellates such as alexandrium,toxin production,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin production')"
dinoflagellates such as alexandrium,toxin synthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'toxin synthesis')"
dinoflagellates such as alexandrium,transcriptional regulation,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P216,2021,"('dinoflagellates such as alexandrium', 'transcriptional regulation')"
distinct toxin,gene cluster,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,1,1,P125,2018,"('distinct toxin', 'gene cluster')"
distinct toxin,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'neosaxitoxin')"
distinct toxin,neurotoxin saxitoxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'neurotoxin saxitoxin')"
distinct toxin,paralytic shellfish toxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'paralytic shellfish toxin biosynthesis')"
distinct toxin,saxitoxin and related,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'saxitoxin and related')"
distinct toxin,saxitoxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'saxitoxin biosynthetic')"
distinct toxin,saxitoxin biosynthetic gene,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,1,1,P125,2018,"('distinct toxin', 'saxitoxin biosynthetic gene')"
distinct toxin,shellfish toxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'shellfish toxin biosynthesis')"
distinct toxin,species of cyanobacteria,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'species of cyanobacteria')"
distinct toxin,sxt gene,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'sxt gene')"
distinct toxin,sxt gene,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,1,1,P125,2018,"('distinct toxin', 'sxt gene')"
distinct toxin,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'sxtn')"
distinct toxin,sxto,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'sxto')"
distinct toxin,toxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin', 'toxin biosynthesis')"
distinct toxin profiles,gene cluster,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'gene cluster')"
distinct toxin profiles,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'neosaxitoxin')"
distinct toxin profiles,neurotoxin saxitoxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'neurotoxin saxitoxin')"
distinct toxin profiles,paralytic shellfish toxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'paralytic shellfish toxin biosynthesis')"
distinct toxin profiles,saxitoxin and related,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'saxitoxin and related')"
distinct toxin profiles,saxitoxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'saxitoxin biosynthetic')"
distinct toxin profiles,saxitoxin biosynthetic gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'saxitoxin biosynthetic gene')"
distinct toxin profiles,shellfish toxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'shellfish toxin biosynthesis')"
distinct toxin profiles,species of cyanobacteria,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'species of cyanobacteria')"
distinct toxin profiles,sxt gene,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'sxt gene')"
distinct toxin profiles,sxt gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'sxt gene')"
distinct toxin profiles,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'sxtn')"
distinct toxin profiles,sxto,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'sxto')"
distinct toxin profiles,toxin biosynthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('distinct toxin profiles', 'toxin biosynthesis')"
divergence,environmental conditions,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,ENV_FACTOR,1,1,P126,2011,"('divergence', 'environmental conditions')"
divergence,evolution,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,1,1,P126,2011,"('divergence', 'evolution')"
divergence,expression levels,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_REGULATION,1,1,P002,2025,"('divergence', 'expression levels')"
divergence,expression levels,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'expression levels')"
divergence,expression patterns,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'expression patterns')"
divergence,freshwater cyanobacteria,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P176,2020,"('divergence', 'freshwater cyanobacteria')"
divergence,gene cluster,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P126,2011,"('divergence', 'gene cluster')"
divergence,gene expression,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'gene expression')"
divergence,gene expression,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'gene expression')"
divergence,gene loss,SEMANTIC_CO_OCCURS,GENE_PRESENCE_ABSENCE,EVOLUTIONARY_PROCESS,1,1,P126,2011,"('divergence', 'gene loss')"
divergence,gene sxta,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P116,2022,"('divergence', 'gene sxta')"
divergence,gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,1,1,P126,2011,"('divergence', 'gene transfer')"
divergence,gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P126,2011,"('divergence', 'gene transfer')"
divergence,genes have,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P126,2011,"('divergence', 'genes have')"
divergence,genes in dinoflagellates,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'genes in dinoflagellates')"
divergence,genes in the marine,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'genes in the marine')"
divergence,genes involved,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'genes involved')"
divergence,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'gymnodinium')"
divergence,gymnodinium catenatum,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P002,2025,"('divergence', 'gymnodinium catenatum')"
divergence,gymnodinium catenatum,SEMANTIC_CO_OCCURS,SPECIES,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'gymnodinium catenatum')"
divergence,highest expression,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'highest expression')"
divergence,homologs,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'homologs')"
divergence,horizontal gene,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P126,2011,"('divergence', 'horizontal gene')"
divergence,horizontal gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,1,1,P126,2011,"('divergence', 'horizontal gene transfer')"
divergence,horizontal gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P126,2011,"('divergence', 'horizontal gene transfer')"
divergence,independent acquisition,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'independent acquisition')"
divergence,involved in stx,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P002,2025,"('divergence', 'involved in stx')"
divergence,levels of psts,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('divergence', 'levels of psts')"
divergence,marine dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P002,2025,"('divergence', 'marine dinoflagellate gymnodinium')"
divergence,marine dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P002,2025,"('divergence', 'marine dinoflagellate gymnodinium catenatum')"
divergence,marine toxic,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P116,2022,"('divergence', 'marine toxic')"
divergence,nitrogen,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,ENV_FACTOR,1,1,P126,2011,"('divergence', 'nitrogen')"
divergence,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('divergence', 'paralytic shellfish toxins')"
divergence,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,1,1,P176,2020,"('divergence', 'paralytic shellfish toxins')"
divergence,phylogenetic analysis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'phylogenetic analysis')"
divergence,pks,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,1,1,P116,2022,"('divergence', 'pks')"
divergence,produce saxitoxin,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P116,2022,"('divergence', 'produce saxitoxin')"
divergence,produced by cyanobacteria,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P126,2011,"('divergence', 'produced by cyanobacteria')"
divergence,pst profiles,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('divergence', 'pst profiles')"
divergence,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'saxitoxin biosynthesis')"
divergence,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P002,2025,"('divergence', 'saxitoxin biosynthesis')"
divergence,saxitoxin biosynthesis genes,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'saxitoxin biosynthesis genes')"
divergence,saxitoxin biosynthesis genes,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'saxitoxin biosynthesis genes')"
divergence,saxitoxin biosynthetic,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P116,2022,"('divergence', 'saxitoxin biosynthetic')"
divergence,saxitoxin biosynthetic gene,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P116,2022,"('divergence', 'saxitoxin biosynthetic gene')"
divergence,saxitoxin synthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P126,2011,"('divergence', 'saxitoxin synthesis')"
divergence,secondary metabolite,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,1,1,P126,2011,"('divergence', 'secondary metabolite')"
divergence,secondary metabolites,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,1,1,P126,2011,"('divergence', 'secondary metabolites')"
divergence,species of cyanobacteria,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P126,2011,"('divergence', 'species of cyanobacteria')"
divergence,stx synthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P002,2025,"('divergence', 'stx synthesis')"
divergence,stxs biosynthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P002,2025,"('divergence', 'stxs biosynthesis')"
divergence,sxt genes,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxt genes')"
divergence,sxt genes,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'sxt genes')"
divergence,sxta,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P116,2022,"('divergence', 'sxta')"
divergence,sxta and sxtg,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P002,2025,"('divergence', 'sxta and sxtg')"
divergence,sxta domains,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,1,1,P116,2022,"('divergence', 'sxta domains')"
divergence,sxta4 domain,SEMANTIC_CO_OCCURS,GENE_DOMAIN,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxta4 domain')"
divergence,sxtb,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxtb')"
divergence,sxtg,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxtg')"
divergence,sxti,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxti')"
divergence,sxtn,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxtn')"
divergence,sxts,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxts')"
divergence,sxtu,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,1,1,P002,2025,"('divergence', 'sxtu')"
