Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
toxicity,BIOLOGICAL_PROCESS,expression,BIOLOGICAL_PROCESS,semantic_hypothesis,575.226447872181,195.0,41,7,10.87989060275715,0.5466666666666666,3264,68,48,dinoflagellate; alexandrium; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_catenella; regulation; alexandrium_minutum; biosynthesis; cyanobacteria; alexandrium_tamarense; nutrient; sxta; phylogenetic; toxin_production; alexandrium_fundyense; bloom; light; evolution,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
warming,ENV_FACTOR,planktothrix,CYANO_TAXON,semantic_hypothesis,49.44047646483981,6.0,6,3,1.4094274216090967,0.1621621621621621,406,29,14,saxitoxin; pyrodinium; alexandrium; toxicity; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
anabaena,CYANO_TAXON,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,49.41799734803041,6.0,6,3,1.4397679047844352,0.1538461538461538,324,36,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; alexandrium_tamarense; regulation,TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
polyketide_synthase,BIOLOGICAL_PROCESS,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,49.28438657611301,5.0,5,4,1.1806548265180448,0.1923076923076923,234,13,18,saxitoxin; dinoflagellate; toxicity; light; dinoflagellates,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,49.26441685964196,6.0,6,3,1.480034516777505,0.1304347826086956,276,46,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,49.236143091287175,5.0,5,4,1.1921456197176594,0.1851851851851851,207,23,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; toxicity,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,alexandrium_affine,DINO_TAXON,semantic_hypothesis,49.184558829473374,6.0,6,3,1.480034516777505,0.1224489795918367,294,49,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
expression,BIOLOGICAL_PROCESS,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,49.093261891401,6.0,6,3,1.458395651582853,0.1176470588235294,432,48,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; alexandrium_tamarense; alexandrium_catenella; regulation,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,49.08014267196423,5.0,5,4,1.2336197230788917,0.1612903225806451,180,30,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,48.97701818609738,6.0,6,3,1.480034516777505,0.1016949152542373,354,59,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,48.94264189769666,5.0,5,4,1.1900709488483314,0.15625,342,19,18,saxitoxin; dinoflagellate; bloom; regulation; dinoflagellates,TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.9378276814519,5.0,5,4,1.2336197230788917,0.1470588235294117,198,33,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen_limitation,ENV_FACTOR,gene_duplication,BIOLOGICAL_PROCESS,semantic_hypothesis,48.88961117479359,8.0,6,2,1.4448055873967975,0.2,323,17,19,alexandrium; dinoflagellate; alexandrium_fundyense; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
bloom,ENV_FACTOR,alexandrium_affine,DINO_TAXON,semantic_hypothesis,48.88314595663193,6.0,6,3,1.480034516777505,0.0923076923076923,390,65,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
biosynthesis,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,48.88314595663193,6.0,6,3,1.480034516777505,0.0923076923076923,390,65,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,48.85487947472944,5.0,5,4,1.1921456197176594,0.1470588235294117,270,30,9,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; toxicity,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxicity,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,48.84242197473148,6.0,6,3,1.480034516777505,0.088235294117647,408,68,6,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,alexandrium_leei,DINO_TAXON,semantic_hypothesis,48.58734255788851,5.0,5,4,1.2122759301070465,0.1162790697674418,252,42,6,saxitoxin; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.55419596789692,5.0,5,4,1.2336197230788917,0.108695652173913,270,45,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.53106923339183,5.0,5,4,1.2336197230788917,0.1063829787234042,276,46,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
expression,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.48764760942309,5.0,5,4,1.2336197230788917,0.1020408163265306,288,48,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,scytonema,CYANO_TAXON,semantic_hypothesis,48.45721098728752,5.0,5,4,1.2286054936437587,0.1,294,49,6,saxitoxin; cyanobacteria; cyanobacterium; sxta; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.447631603020525,5.0,5,4,1.2336197230788917,0.0980392156862745,300,50,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.447631603020525,5.0,5,4,1.2336197230788917,0.0980392156862745,300,50,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.37633035524869,5.0,5,4,1.2336197230788917,0.0909090909090909,324,54,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.30057277949112,5.0,5,4,1.2336197230788917,0.0833333333333333,354,59,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
bloom,ENV_FACTOR,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.22481520373354,5.0,5,4,1.2336197230788917,0.0757575757575757,390,65,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxicity,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,48.191877127317206,5.0,5,4,1.2336197230788917,0.072463768115942,408,68,6,saxitoxin; cyanobacteria; evolution; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
resting_cyst,BIOLOGICAL_PROCESS,alexandrium_leei,DINO_TAXON,semantic_hypothesis,45.34289020315562,5.0,5,3,1.2008568662836927,0.2941176470588235,96,16,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
secondary_metabolism,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,45.13392424384512,5.0,5,3,1.25117264823835,0.2631578947368421,108,18,6,temperature; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,planktothrix,CYANO_TAXON,semantic_hypothesis,45.00809542151824,6.0,6,2,1.3929365996480092,0.2222222222222222,266,19,14,saxitoxin; paralytic_shellfish_toxins; alexandrium; gymnodinium; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
resting_cyst,BIOLOGICAL_PROCESS,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,44.85715729644042,5.0,5,3,1.178578648220211,0.25,144,16,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; alexandrium_tamarense,TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,alexandrium_leei,DINO_TAXON,semantic_hypothesis,44.8340952296358,5.0,5,3,1.1670476148178994,0.25,114,19,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
secondary_metabolism,BIOLOGICAL_PROCESS,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,44.807895079057495,5.0,5,3,1.2675839031651095,0.2272727272727272,162,18,9,saxitoxin; temperature; nitrate; toxicity; regulation,TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
polyketide_synthase,BIOLOGICAL_PROCESS,planktothrix,CYANO_TAXON,semantic_hypothesis,44.60587329747541,5.0,5,3,1.16657301237407,0.2272727272727272,182,13,14,saxitoxin; alexandrium; toxicity; gymnodinium; dinoflagellates,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
polyketide_synthase,BIOLOGICAL_PROCESS,scytonema,CYANO_TAXON,semantic_hypothesis,44.59062992684762,4.0,4,4,0.9619816300904792,0.2666666666666666,78,13,6,saxitoxin; phylogenetic; dinoflagellates; sxta,TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,44.58932354976597,5.0,5,3,1.207705253143856,0.217391304347826,171,19,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; alexandrium_catenella; regulation,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
aphanizomenon,CYANO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,44.4265278901995,5.0,5,3,1.2873380191738222,0.1851851851851851,156,26,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,alexandrium_leei,DINO_TAXON,semantic_hypothesis,44.417428562969135,5.0,5,3,1.1670476148178994,0.2083333333333333,138,23,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,alexandrium_leei,DINO_TAXON,semantic_hypothesis,43.94699845544225,5.0,5,3,1.1670476148178994,0.1612903225806451,180,30,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
anabaena,CYANO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.926027389699,5.0,5,3,1.2873380191738222,0.1351351351351351,216,36,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phylogeny,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.926027389699,5.0,5,3,1.2873380191738222,0.1351351351351351,216,36,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphorus,ENV_FACTOR,alexandrium_leei,DINO_TAXON,semantic_hypothesis,43.8965952296358,5.0,5,3,1.1670476148178994,0.15625,186,31,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,43.88599874158183,5.0,5,3,1.207705253143856,0.1470588235294117,270,30,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; alexandrium_catenella; regulation,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phylogeny,BIOLOGICAL_PROCESS,phosphorus_limitation,ENV_FACTOR,semantic_hypothesis,43.86909353307426,7.0,4,3,0.9345467665371304,0.1,288,36,8,alexandrium; dinoflagellate; paralytic_shellfish_poisoning; toxin_production,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
harmful_algal_bloom,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,43.82483025584276,5.0,5,3,1.236739452245703,0.1351351351351351,216,36,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
harmful_algal_bloom,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,43.82483025584276,5.0,5,3,1.236739452245703,0.1351351351351351,216,36,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
horizontal_gene_transfer,BIOLOGICAL_PROCESS,environmental_stress,ENV_FACTOR,semantic_hypothesis,43.819497809955806,5.0,5,3,1.1744547873308444,0.1470588235294117,350,25,14,saxitoxin; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; nitrogen,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,alexandrium_leei,DINO_TAXON,semantic_hypothesis,43.80468346492992,5.0,5,3,1.1670476148178994,0.1470588235294117,198,33,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
harmful_algal_bloom,ENV_FACTOR,alexandrium_affine,DINO_TAXON,semantic_hypothesis,43.80275082861828,5.0,5,3,1.2256997386334627,0.1351351351351351,216,36,6,temperature; alexandrium; dinoflagellate; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
salinity,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,43.75553018654269,5.0,5,3,1.236739452245703,0.1282051282051282,228,38,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
salinity,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,43.75553018654269,5.0,5,3,1.236739452245703,0.1282051282051282,228,38,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.737466736022064,5.0,5,3,1.2873380191738222,0.1162790697674418,252,42,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
harmful_algal_bloom,ENV_FACTOR,alexandrium_leei,DINO_TAXON,semantic_hypothesis,43.685446580987154,5.0,5,3,1.1670476148178994,0.1351351351351351,216,36,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterium,CYANO_TAXON,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,43.67294677012463,5.0,5,3,1.178578648220211,0.131578947368421,306,34,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; alexandrium_tamarense,TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogeny,BIOLOGICAL_PROCESS,environmental_regulation,BIOLOGICAL_PROCESS,semantic_hypothesis,43.60715729644042,5.0,5,3,1.178578648220211,0.125,324,36,9,saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; alexandrium_tamarense,TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.59508420161296,5.0,5,3,1.2873380191738222,0.1020408163265306,288,48,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
temperature,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,43.58459001560252,5.0,5,3,1.236739452245703,0.1111111111111111,264,44,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
temperature,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,43.58459001560252,5.0,5,3,1.236739452245703,0.1111111111111111,264,44,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterial,CYANO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.53621449988611,5.0,5,3,1.2873380191738222,0.0961538461538461,306,51,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.53214667331968,4.0,4,4,0.9660733366598376,0.16,138,23,6,saxitoxin; cyanobacteria; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,protoceratium,DINO_TAXON,semantic_hypothesis,43.49388706775672,5.0,5,3,1.236739452245703,0.1020408163265306,288,48,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,43.49388706775672,5.0,5,3,1.236739452245703,0.1020408163265306,288,48,6,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,scytonema,CYANO_TAXON,semantic_hypothesis,43.49005400318485,4.0,4,4,0.9450270015924254,0.16,138,23,6,saxitoxin; cyanobacteria; dinoflagellates; sxta,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,43.45196245694743,5.0,5,3,1.2157771468410594,0.1020408163265306,288,48,6,alexandrium; dinoflagellate; light; hplc; nutrient,DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
temperature,ENV_FACTOR,alexandrium_leei,DINO_TAXON,semantic_hypothesis,43.445206340746914,5.0,5,3,1.1670476148178994,0.1111111111111111,264,44,6,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
gymnodinium_catenatum,DINO_TAXON,gene_loss,BIOLOGICAL_PROCESS,semantic_hypothesis,43.436745003864885,5.0,5,3,1.2873380191738222,0.0862068965517241,342,57,6,saxitoxin; cyanobacteria; evolution; horizontal_gene_transfer; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
