Source,Target,Source_Type,Target_Type,Relation,Group,Weight,Paper_Count,Paper_IDs,Years,Relation_Hints,Edge_Key,Transfer_Match
phosphate,Saxitoxin,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,41867601,2026,DECREASES,"('phosphate', 'saxitoxin')",1
phosphorus,phosphorus limitation,ENV_FACTOR,ENV_FACTOR,SEMANTIC_CO_OCCURS,cyano_train,1,1,34697712,2022,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN,"('phosphorus', 'phosphorus limitation')",1
phosphorus,saxitoxin biosynthesis,ENV_FACTOR,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,26568470,2016,ASSOCIATED_WITH;DECREASES;INCREASES,"('phosphorus', 'saxitoxin biosynthesis')",1
phosphorus,sxtA1,ENV_FACTOR,GENE,SEMANTIC_CO_OCCURS,cyano_train,1,1,28073499,2016,INCREASES;INVOLVED_IN,"('phosphorus', 'sxta1')",1
phosphorus,sxtG,ENV_FACTOR,GENE,SEMANTIC_CO_OCCURS,cyano_train,1,1,28073499,2016,INCREASES;INVOLVED_IN,"('phosphorus', 'sxtg')",1
phosphorus,sxtI,ENV_FACTOR,GENE,SEMANTIC_CO_OCCURS,cyano_train,1,1,28073499,2016,INCREASES;INVOLVED_IN,"('phosphorus', 'sxti')",1
phosphorus,toxin content,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,26239440,2015,ASSOCIATED_WITH;INCREASES;INVOLVED_IN,"('phosphorus', 'toxin content')",1
phosphorus limitation,Saxitoxin,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,34697712,2022,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN,"('phosphorus limitation', 'saxitoxin')",1
phosphorus limitation,saxitoxin,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,34697712,2022,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN,"('phosphorus limitation', 'saxitoxin')",1
phylogenetic analysis,saxitoxin biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'saxitoxin biosynthesis')",1
phylogenetic analysis,saxitoxin biosynthesis genes,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'saxitoxin biosynthesis genes')",1
phylogenetic analysis,stx biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'stx biosynthesis')",1
phylogenetic analysis,stx synthesis,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'stx synthesis')",1
phylogenetic analysis,sxt genes,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'sxt genes')",1
phylogenetic analysis,sxtA,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,30502809,2018,EVOLUTIONARY_LINK;PRESENT_IN,"('phylogenetic analysis', 'sxta')",1
phylogenetic analysis,sxtY,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,32307073,2020,EVOLUTIONARY_LINK;PRESENT_IN,"('phylogenetic analysis', 'sxty')",1
phylogenetic analysis,toxin biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'toxin biosynthesis')",1
phylogenetic analysis,toxin biosynthesis genes,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('phylogenetic analysis', 'toxin biosynthesis genes')",1
phylogenetic tree,phylogeny,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,27007634,2013,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INVOLVED_IN,"('phylogenetic tree', 'phylogeny')",1
phylogenetic tree,sxt genes,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,39003021,2024,EVOLUTIONARY_LINK;INCREASES;PRESENT_IN,"('phylogenetic tree', 'sxt genes')",1
phylogenetic tree,sxtA,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,39003021,2024,EVOLUTIONARY_LINK;INCREASES;PRESENT_IN,"('phylogenetic tree', 'sxta')",1
phylogeny,STX biosynthesis,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'stx biosynthesis')",1
phylogeny,STX biosynthesis genes,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'stx biosynthesis genes')",1
phylogeny,Saxitoxin,EVOLUTIONARY_PROCESS,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,19331657,2009,EVOLUTIONARY_LINK;INVOLVED_IN,"('phylogeny', 'saxitoxin')",1
phylogeny,saxitoxin biosynthesis genes,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'saxitoxin biosynthesis genes')",1
phylogeny,sxt genes,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxt genes')",1
phylogeny,sxtA4,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxta4')",1
phylogeny,sxtB,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxtb')",1
phylogeny,sxtD,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxtd')",1
phylogeny,sxtG,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxtg')",1
phylogeny,sxtH,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxth')",1
phylogeny,sxtS,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxts')",1
phylogeny,sxtU,EVOLUTIONARY_PROCESS,GENE,GENE_EVOLUTION_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('phylogeny', 'sxtu')",1
poisoning toxins,saxitoxin biosynthesis,PHRASE_TOXIN_PHENOTYPE,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('poisoning toxins', 'saxitoxin biosynthesis')",1
poisoning toxins,toxin biosynthesis,PHRASE_TOXIN_PHENOTYPE,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('poisoning toxins', 'toxin biosynthesis')",1
poisoning toxins,toxin content,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('poisoning toxins', 'toxin content')",1
poisoning toxins,toxin profile,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('poisoning toxins', 'toxin profile')",1
poisoning toxins,toxin profiles,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('poisoning toxins', 'toxin profiles')",1
polyketide synthases,STX biosynthesis,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'stx biosynthesis')",1
polyketide synthases,STX biosynthesis genes,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'stx biosynthesis genes')",1
polyketide synthases,saxitoxin,BIOSYNTHETIC_SYSTEM,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'saxitoxin')",1
polyketide synthases,sxtA4,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxta4')",1
polyketide synthases,sxtA4 domain,BIOSYNTHETIC_SYSTEM,GENE_DOMAIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxta4 domain')",1
polyketide synthases,sxtD,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxtd')",1
polyketide synthases,sxtH,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxth')",1
polyketide synthases,sxtI,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxti')",1
polyketide synthases,sxtS,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxts')",1
polyketide synthases,sxtU,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('polyketide synthases', 'sxtu')",1
precursor,Saxitoxin Biosynthesis,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,38270276,2024,DECREASES;PRESENT_IN,"('precursor', 'saxitoxin biosynthesis')",1
precursor,saxitoxin biosynthesis,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,18850059,2008,EVOLUTIONARY_LINK;INVOLVED_IN;PRESENT_IN,"('precursor', 'saxitoxin biosynthesis')",1
precursor,toxin production,BIOLOGICAL_MECHANISM,TOXIN,TOXIN_MECHANISM_RELATION,cyano_train,1,1,24956074,2014,DECREASES;REGULATES,"('precursor', 'toxin production')",1
produce saxitoxin,saxitoxin biosynthetic,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce saxitoxin', 'saxitoxin biosynthetic')",1
produce saxitoxin,stx biosynthesis,PHRASE_TOXIN_PHENOTYPE,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce saxitoxin', 'stx biosynthesis')",1
produce saxitoxin,stx genes,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce saxitoxin', 'stx genes')",1
produce saxitoxin,sxta gene,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce saxitoxin', 'sxta gene')",1
produce saxitoxin,toxin biosynthesis,PHRASE_TOXIN_PHENOTYPE,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce saxitoxin', 'toxin biosynthesis')",1
produce toxins,sxt genes,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce toxins', 'sxt genes')",1
produce toxins,toxin production,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce toxins', 'toxin production')",1
produce toxins,toxin profile,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('produce toxins', 'toxin profile')",1
psp toxin,toxin content,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('psp toxin', 'toxin content')",1
psp toxin,toxin production,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('psp toxin', 'toxin production')",1
psp toxin,toxin profile,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('psp toxin', 'toxin profile')",1
psp toxin,toxin profiles,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('psp toxin', 'toxin profiles')",1
pst biosynthesis,shellfish toxin biosynthesis,PHRASE_BIOSYNTHESIS,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'shellfish toxin biosynthesis')",1
pst biosynthesis,toxin biosynthesis,PHRASE_BIOSYNTHESIS,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin biosynthesis')",1
pst biosynthesis,toxin biosynthesis genes,PHRASE_BIOSYNTHESIS,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin biosynthesis genes')",1
pst biosynthesis,toxin concentrations,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin concentrations')",1
pst biosynthesis,toxin content,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin content')",1
pst biosynthesis,toxin levels,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin levels')",1
pst biosynthesis,toxin production,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin production')",1
pst biosynthesis,toxin synthesis,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('pst biosynthesis', 'toxin synthesis')",1
rrna gene,stx production,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('rrna gene', 'stx production')",1
rrna gene,toxin production,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('rrna gene', 'toxin production')",1
salinity,Saxitoxin,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,35364510,2022,DECREASES;INCREASES,"('salinity', 'saxitoxin')",1
salinity,toxin production,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,33980451,2021,ASSOCIATED_WITH;INCREASES;PRESENT_IN,"('salinity', 'toxin production')",1
saxitoxin,STX-Producing,TOXIN,TOXIN_PHENOTYPE,SEMANTIC_CO_OCCURS,cyano_train,1,1,34200983,2021,DECREASES;INCREASES,"('saxitoxin', 'stx-producing')",1
saxitoxin,Saxitoxin Biosynthesis,TOXIN,BIOLOGICAL_MECHANISM,TOXIN_MECHANISM_RELATION,cyano_train,1,1,38270276,2024,DECREASES;PRESENT_IN,"('saxitoxin', 'saxitoxin biosynthesis')",1
saxitoxin,Secondary metabolites,TOXIN,BIOSYNTHETIC_SYSTEM,SEMANTIC_CO_OCCURS,cyano_train,1,1,36965430,2023,INCREASES,"('saxitoxin', 'secondary metabolites')",1
saxitoxin,Toxigenic,TOXIN,TOXIN_PHENOTYPE,SEMANTIC_CO_OCCURS,cyano_train,1,1,32593754,2020,ASSOCIATED_WITH;INCREASES,"('saxitoxin', 'toxigenic')",1
saxitoxin,Toxin Producing,TOXIN,TOXIN_PHENOTYPE,SEMANTIC_CO_OCCURS,cyano_train,1,1,27907126,2016,EVOLUTIONARY_LINK;PRESENT_IN,"('saxitoxin', 'toxin producing')",1
saxitoxin,Transcriptional responses,TOXIN,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,34974311,2022,DECREASES;INCREASES;INVOLVED_IN,"('saxitoxin', 'transcriptional responses')",1
saxitoxin,Transcriptomic comparison,TOXIN,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('saxitoxin', 'transcriptomic comparison')",1
saxitoxin,Warming,TOXIN,ENV_FACTOR,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,39195450,2024,PRESENT_IN,"('saxitoxin', 'warming')",1
saxitoxin,sxt Gene,TOXIN,GENE,GENE_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,27907126,2016,EVOLUTIONARY_LINK;PRESENT_IN,"('saxitoxin', 'sxt gene')",1
saxitoxin,sxtA2,TOXIN,GENE,GENE_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,35031458,2022,EVOLUTIONARY_LINK;INCREASES,"('saxitoxin', 'sxta2')",1
saxitoxin,sxtA3,TOXIN,GENE,GENE_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,35031458,2022,EVOLUTIONARY_LINK;INCREASES,"('saxitoxin', 'sxta3')",1
saxitoxin,sxtO,TOXIN,GENE,GENE_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,30296060,2018,,"('saxitoxin', 'sxto')",1
saxitoxin,sxtY,TOXIN,GENE,GENE_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('saxitoxin', 'sxty')",1
saxitoxin,transcriptional regulation,TOXIN,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,32247151,2020,ASSOCIATED_WITH;INCREASES,"('saxitoxin', 'transcriptional regulation')",1
saxitoxin,transcriptional responses,TOXIN,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,28073499,2016,INCREASES;INVOLVED_IN,"('saxitoxin', 'transcriptional responses')",1
saxitoxin,up-regulated,TOXIN,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,28073499,2016,INCREASES;INVOLVED_IN,"('saxitoxin', 'up-regulated')",1
saxitoxin analogues,toxin concentrations,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin analogues', 'toxin concentrations')",1
saxitoxin biosynthesis,STX biosynthesis,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('saxitoxin biosynthesis', 'stx biosynthesis')",1
saxitoxin biosynthesis,STX biosynthesis genes,BIOLOGICAL_MECHANISM,GENE,GENE_MECHANISM_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('saxitoxin biosynthesis', 'stx biosynthesis genes')",1
saxitoxin biosynthesis,Temperature,BIOLOGICAL_MECHANISM,ENV_FACTOR,SEMANTIC_CO_OCCURS,cyano_train,1,1,29027918,2017,ASSOCIATED_WITH;INCREASES,"('saxitoxin biosynthesis', 'temperature')",1
saxitoxin biosynthesis,Transcriptomic comparison,BIOLOGICAL_MECHANISM,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('saxitoxin biosynthesis', 'transcriptomic comparison')",1
saxitoxin biosynthesis,saxitoxin biosynthesis genes,PHRASE_BIOSYNTHESIS,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'saxitoxin biosynthesis genes')",1
saxitoxin biosynthesis,saxitoxin biosynthetic,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'saxitoxin biosynthetic')",1
saxitoxin biosynthesis,saxitoxin synthesis,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'saxitoxin synthesis')",1
saxitoxin biosynthesis,shellfish poisoning toxins,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'shellfish poisoning toxins')",1
saxitoxin biosynthesis,stx biosynthesis,PHRASE_BIOSYNTHESIS,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'stx biosynthesis')",1
saxitoxin biosynthesis,stx production,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'stx production')",1
saxitoxin biosynthesis,stx synthesis,PHRASE_BIOSYNTHESIS,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'stx synthesis')",1
saxitoxin biosynthesis,sxt Genes,BIOLOGICAL_MECHANISM,GENE,GENE_MECHANISM_RELATION,cyano_train,1,1,29027918,2017,ASSOCIATED_WITH;INCREASES,"('saxitoxin biosynthesis', 'sxt genes')",1
saxitoxin biosynthesis,sxt gene,PHRASE_BIOSYNTHESIS,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'sxt gene')",1
saxitoxin biosynthesis,sxt genes,PHRASE_BIOSYNTHESIS,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'sxt genes')",1
saxitoxin biosynthesis,sxtA4 domain,BIOLOGICAL_MECHANISM,GENE_DOMAIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('saxitoxin biosynthesis', 'sxta4 domain')",1
saxitoxin biosynthesis,sxtD,BIOLOGICAL_MECHANISM,GENE,GENE_MECHANISM_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('saxitoxin biosynthesis', 'sxtd')",1
saxitoxin biosynthesis,sxtH,BIOLOGICAL_MECHANISM,GENE,GENE_MECHANISM_RELATION,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('saxitoxin biosynthesis', 'sxth')",1
saxitoxin biosynthesis,sxtN,BIOLOGICAL_MECHANISM,GENE,GENE_MECHANISM_RELATION,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('saxitoxin biosynthesis', 'sxtn')",1
saxitoxin biosynthesis,sxtY,BIOLOGICAL_MECHANISM,GENE,GENE_MECHANISM_RELATION,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('saxitoxin biosynthesis', 'sxty')",1
saxitoxin biosynthesis,sxta gene,PHRASE_BIOSYNTHESIS,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('saxitoxin biosynthesis', 'sxta gene')",1
