Source,Target,CN,WCN,AA,PA,Jaccard,Embedding_Cosine,Embedding_L2,Original_Score,Bio_Bonus,Common_Neighbors_Original,Weighted_Common_Neighbors_Original,Bridge_Nodes,Match,RF_Prob,GB_Prob,LR_Prob,ML_Score,Original_Score_Norm,ML_Score_Norm,Final_AI_Score
sxta and sxtg,differences in toxin,7,22.0,1.4815433383296233,720,0.14893617021276595,0.16712020337581635,2.4168667793273926,72.79475919935746,20,7,22.0,alexandrium;dinoflagellates;nitrogen;phosphorus;producing dinoflagellates;saxitoxin;toxin production,0,0.006666666666666667,0.014806532969567838,0.03750068708377151,0.013820001859827737,0.04022722516449573,0.011552043695546617,0.02732339350346863
saxitoxin biosynthesis,pst-producing dinoflagellate,7,23.0,1.520710298078373,804,0.09722222222222222,0.2583235204219818,2.316305637359619,65.4962149659851,16,7,23.0,dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish toxins;producing dinoflagellate;saxitoxin;toxic species,0,0.02,0.03634787849901262,0.1484581169213247,0.04101975094163878,0.01782665109899359,0.038875208317873305,0.027298501847489463
toxic species,species of alexandrium,9,37.0,1.772410207337772,1196,0.14285714285714285,0.19355620443820953,2.5156211853027344,65.43347149184805,10,9,37.0,alexandrium;alexandrium tamarense;dinoflagellates;gymnodinium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxin profile,0,0.023333333333333334,0.058099013777231215,0.028610022756279,0.041243842497576844,0.017634079841686218,0.03910031666188606,0.02729388641077615
toxic dinoflagellate,poisoning toxin,8,34.0,1.6037930502509476,1007,0.125,0.19587495923042297,2.4305245876312256,61.28067095780565,10,8,34.0,alexandrium;alexandrium minutum;alexandrium tamarense;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin content;toxin profile,0,0.06333333333333334,0.05471976238309778,0.0402080828060765,0.05671402280548987,0.004888371524030294,0.05464069102412043,0.027276915299070857
pyrodinium,saxitoxin-producing dinoflagellate,8,27.0,1.7846004134472901,518,0.18604651162790697,0.20285987854003906,2.4257168769836426,70.03304139323028,16,8,27.0,alexandrium;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;starting gene;sxta,0,0.016666666666666666,0.019945756990388443,0.07319729480997936,0.023959274642858824,0.031751005484782546,0.021737322190880034,0.02724484800252642
alexandrium pacificum,strains of alexandrium,9,43.0,1.860582717848853,1242,0.1323529411764706,0.15988777577877045,2.4320194721221924,66.70408163899025,9,9,43.0,alexandrium;alexandrium fundyense;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxic species,0,0.03,0.03767427465638238,0.055375087596052384,0.036374646087796426,0.021533815980749937,0.03420902686789896,0.027237660879967
sxta and sxtg,saxitoxin and its analogues,6,28.0,1.1865941268123452,210,0.1935483870967742,0.30227676033973694,2.0247111320495605,64.28249365396003,16,6,28.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin,0,0.04,0.03968275711399364,0.09556614991028084,0.0453979935480249,0.01410151725372899,0.04327331666552603,0.02722882698903766
cellular toxin,dinoflagellate species,7,32.0,1.3524190515500762,608,0.1590909090909091,0.23215723037719727,2.3633944988250732,69.27352743007532,16,7,32.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta,0,0.03333333333333333,0.02123311582636443,0.02687044656807556,0.026636935903323104,0.029419917497723158,0.02442713301238563,0.027173164479321273
phylogeny,differences in toxin,8,27.0,1.6260226172153165,816,0.16,0.1500926911830902,2.4397571086883545,71.79590418074929,17,8,27.0,alexandrium;dinoflagellates;gonyautoxins;producing dinoflagellates;saxitoxin;toxin content;toxin production;toxin profile,0,0.013333333333333334,0.018052714385782376,0.0273823710875389,0.017097927634978412,0.03716155547618691,0.01484484265868493,0.027119034708311018
toxic dinoflagellates,phylogeny,6,50.0,1.1306246614198843,340,0.15789473684210525,0.1998928338289261,2.3094258308410645,73.35411629394113,15,6,50.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin,1,0.01,0.01137060349083216,0.015584898349115108,0.011243791580327591,0.04194399492372977,0.008964144176444658,0.027103062087451474
sxta and sxtg,biosynthetic pathways,7,17.0,1.4815433383296233,720,0.14893617021276595,0.0839533656835556,2.579355001449585,70.29475919935746,20,7,17.0,alexandrium;dinoflagellates;nitrogen;phosphorus;producing dinoflagellates;saxitoxin;toxin production,0,0.04,0.010625772927314172,0.013229547512039405,0.02263584121486103,0.03255426554774221,0.0204078838452868,0.027088393781637278
gymnodinium,saxitoxin biosynthesis gene,6,42.0,1.2278965088978682,720,0.06521739130434782,0.1029931977391243,2.4455506801605225,67.94837756759865,14,6,42.0,biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis,0,0.05333333333333334,0.015978690513541245,0.020207358902549908,0.03134341448035895,0.0253527889453512,0.02915496666132905,0.027063768917541232
toxic alexandrium,phylogenetic analysis,9,45.0,1.8613287036277644,528,0.24324324324324326,0.22472544014453888,2.403937339782715,65.2770788220171,8,9,45.0,alexandrium;alexandrium ostenfeldii;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin,0,0.07,0.019285039848759823,0.03589866392357987,0.04123238631673791,0.017154081985698566,0.03908880850002531,0.0270247089171456
toxin biosynthesis,toxin biosynthetic,7,17.0,1.4382430209410701,216,0.2692307692307692,0.2943776249885559,2.1276190280914307,63.57479846040826,17,7,17.0,alexandrium;dinoflagellates;gonyautoxins;phosphorus;saxitoxin;toxin content;toxin production,0,0.05333333333333334,0.037966413297628676,0.07236952892626317,0.04755349287477399,0.011929470597291658,0.04543859630729537,0.027008577166793328
stx-producing,sxta4 gene,6,31.0,1.2234249227187668,396,0.14634146341463414,0.2899964153766632,2.2161595821380615,68.20667287306449,17,6,31.0,alexandrium;biosynthesis;paralytic shellfish toxins;saxitoxin;saxitoxin biosynthesis;sxta,0,0.03333333333333333,0.01867962648334845,0.07554784897612304,0.030227931472619866,0.02614554472456576,0.028034422285636833,0.026995539627047746
saxitoxin biosynthesis,emerging psts,6,30.0,1.180007842687195,1407,0.07317073170731707,0.11340804398059845,2.391855478286743,65.99738798351311,16,6,30.0,dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin,0,0.056666666666666664,0.02663952465474986,0.024179902259327816,0.03840441921997438,0.019364843228793144,0.03624800984783979,0.026962268207364134
phylogeny,effects of temperature,7,22.0,1.3370034809233733,306,0.19444444444444445,0.22449657320976257,2.202639579772949,67.94512696776799,18,7,22.0,alexandrium;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production;toxin profile,0,0.05333333333333334,0.012667606517605014,0.03431816181449463,0.031098952773585306,0.025342812256858832,0.028909395739408386,0.026947774824006135
nitrogen,saxitoxin producing,5,22.0,1.0234422932929286,511,0.06666666666666667,0.2543126344680786,2.246779203414917,61.18921816767194,17,5,22.0,alexandrium;dinoflagellates;producing dinoflagellate;saxitoxin;sxta,0,0.08,0.03293969248835413,0.0782153940857379,0.05629138565275085,0.004607686097816144,0.05421613620690258,0.026931488646905043
pyrodinium,amidinotransferase,7,18.0,1.4943406420780494,333,0.1794871794871795,0.2899811863899231,2.2115020751953125,64.46371114274622,17,7,18.0,alexandrium;genus alexandrium;gymnodinium;gymnodinium catenatum;saxitoxin;saxitoxin biosynthesis;sxta,0,0.043333333333333335,0.028390015854051185,0.12490887177615088,0.04401922843797402,0.01465770704305136,0.041888295577128094,0.02691147188338589
sulfocarbamoyl toxins,phosphorus limitation,8,39.0,1.7276444813871155,1008,0.13793103448275862,0.22165337204933167,2.48085355758667,62.19089121515206,9,8,39.0,alexandrium;dinoflagellates;dominant toxins;each toxin;gonyautoxins;saxitoxin;toxin composition;toxin profile,0,0.043333333333333335,0.05678387557485781,0.06768942372824432,0.052494213493586676,0.00768200483481829,0.0504017348426805,0.026905883338356282
light,saxitoxin derivatives,7,32.0,1.4810409914821023,936,0.125,0.27836623787879944,2.3237576484680176,61.89684464389589,12,7,32.0,alexandrium;gonyautoxins;salinity;saxitoxin;temperature;toxin content;toxin profile,0,0.04,0.05342313929894158,0.10768068913228096,0.053479638562698883,0.006779521848140929,0.051391631157728705,0.026854971037455426
producing dinoflagellate,psp toxin content,9,26.0,1.8972348955462595,731,0.17647058823529413,0.16351757943630219,2.4672420024871826,60.030016425157015,10,9,26.0,alexandrium;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;toxin profile;toxin-producing,0,0.10666666666666667,0.026386888870153172,0.045749061697259744,0.06043501727146923,0.0010498828346212075,0.05837856904817576,0.026847791630720756
stx-producing,saxitoxin biosynthesis in dinoflagellates,6,19.0,1.2934077708016696,360,0.15,0.27682986855506897,2.2710227966308594,70.36006125258712,21,6,19.0,biosynthesis;cyanobacteria;dinoflagellates;evolution;saxitoxin;saxitoxin biosynthesis,0,0.01,0.01777659514082561,0.08854696769711087,0.021742994340123892,0.03275468955467112,0.019510985786867347,0.02679502285915942
gene transfer,strains of alexandrium,7,33.0,1.3895077729228822,1188,0.10144927536231885,0.08873709291219711,2.8227078914642334,70.28515276995986,16,7,33.0,alexandrium;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;sxta,0,0.023333333333333334,0.024445674274920476,0.004277190315194195,0.02198388950231299,0.03252478164981065,0.01975297398144287,0.026777468199045154
alexandrium ostenfeldii,isolate of alexandrium,9,28.0,1.8767130156543135,936,0.16981132075471697,0.23518086969852448,2.326154947280884,61.121968853543,10,9,28.0,alexandrium;dinoflagellates;gonyautoxins;producing dinoflagellates;saxitoxin;strains of alexandrium;toxin content;toxin production;toxin profile,0,0.07,0.03495714290276462,0.10680462537659674,0.05615903398904199,0.004401285589189841,0.05408318401367907,0.026758139880209995
nutrient limitation,saxitoxin derivatives,7,42.0,1.488430599678697,975,0.12280701754385964,0.2719883918762207,2.2659401893615723,60.967555080480736,9,7,42.0,alexandrium;dominant toxins;gonyautoxins;saxitoxin;toxin composition;toxin content;toxin profile,0,0.043333333333333335,0.05342313929894158,0.1267413845229834,0.056719041435102466,0.00392736133119892,0.054645732425152145,0.02675062832347787
biosynthesis,toxin composition profiles,6,24.0,1.1729452157811453,1786,0.056074766355140186,0.12365415692329407,2.4355714321136475,61.269039495134535,15,6,24.0,alexandrium;alexandrium tamarense;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition,0,0.04,0.07366261175700645,0.026535418325350186,0.055484847711038246,0.004852672426686605,0.053405938697753404,0.026701642248666665
biosynthesis in dinoflagellates,involved in stx biosynthesis,7,23.0,1.4698385814716355,190,0.3181818181818182,0.37322986125946045,2.198737382888794,66.57998247082972,17,7,23.0,alexandrium;biosynthesis;dinoflagellates;saxitoxin;saxitoxin biosynthesis;sxta;sxtg,0,0.013333333333333334,0.046511093134959686,0.0706264460427158,0.035651524505084756,0.021152932818442577,0.033482624209294994,0.026701293944326167
pyrodinium,toxin analogues,9,36.0,1.8392483986198283,1369,0.13846153846153847,0.17401178181171417,2.534991979598999,63.1247678044944,9,9,36.0,alexandrium;cyanobacteria;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate,0,0.056666666666666664,0.04407894889659494,0.03758493164834609,0.048464634279798746,0.01054824377764041,0.046353871905199955,0.026660776435042208
biosynthesis gene,saxitoxin and its analogues,6,32.0,1.187429168454789,119,0.3333333333333333,0.37866777181625366,1.8720670938491821,64.002929349581,15,6,32.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis,0,0.05,0.030611913565477305,0.09861910893483868,0.04516786767622252,0.013243483006614543,0.04304214662567748,0.026652881635192867
toxin-producing,differences in toxin,9,31.0,1.8590978889238259,648,0.21428571428571427,0.2079658955335617,2.3072397708892822,64.33435181462323,11,9,31.0,alexandrium;dinoflagellates;gonyautoxins;nitrogen;producing dinoflagellates;saxitoxin;toxin content;toxin production;toxin profile,0,0.06666666666666667,0.02189718623188409,0.06310164639281808,0.04392542442189052,0.014260679482756139,0.04179406593677458,0.026650703387064437
pyrodinium bahamense,toxin analogues,8,30.0,1.6470489821840384,1147,0.13559322033898305,0.16561205685138702,2.5015339851379395,69.44359513518762,15,8,30.0,alexandrium;biosynthesis;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;toxic dinoflagellate,0,0.01,0.03472047236900827,0.03300799580136717,0.024661035764640852,0.029941886551099417,0.02244226746807089,0.02656705796373658
horizontal gene transfer,gene copy number,5,38.0,0.9439290944659748,330,0.15625,0.14811420440673828,2.64294695854187,66.77379963294068,16,5,38.0,alexandrium;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta,0,0.06666666666666667,0.01488038580969373,0.0029122249815071583,0.03439808206966425,0.021747793321607034,0.03222349443186234,0.026461858821221925
sulfocarbamoyl toxins,nitrogen limitation,8,39.0,1.7276444813871155,1008,0.13793103448275862,0.21255001425743103,2.4087541103363037,62.19089121515206,9,8,39.0,alexandrium;dinoflagellates;dominant toxins;each toxin;gonyautoxins;saxitoxin;toxin composition;toxin profile,0,0.03666666666666667,0.05678387557485781,0.08364337544069128,0.0514229419981647,0.00768200483481829,0.04932560258364454,0.026421623821790103
clade,dinoflagellate species,8,33.0,1.609612355153041,342,0.27586206896551724,0.1600704789161682,2.4029855728149414,72.33798390137164,16,8,33.0,alexandrium;biosynthesis;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;sxta,0,0.01,0.016252898820225146,0.012058865870570555,0.013332335997169629,0.038825297798345454,0.011062165108578076,0.026331888087950134
biosynthesis genes,saxitoxin production,6,32.0,1.1777560924524515,270,0.2222222222222222,0.3163183331489563,2.2581400871276855,66.34556755627307,16,6,32.0,alexandrium;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;saxitoxin;sxta,0,0.04666666666666667,0.027202669557298637,0.03436488442545859,0.035704489887861846,0.02043347034925941,0.033535829916029644,0.026329532154306015
sulfocarbamoyl toxins,phylogenetic analysis,9,36.0,1.8387175938997542,1008,0.15789473684210525,0.14988923072814941,2.549008846282959,63.032371735203405,9,9,36.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;paralytic toxin;saxitoxin;toxin profile,0,0.08,0.027055184847386622,0.025227908273985508,0.04805038325109186,0.010264663254273776,0.04593774126302813,0.026317548358213236
toxic dinoflagellate,stx synthesis,8,43.0,1.6901990927481303,1166,0.11940298507462686,0.20364691317081451,2.2961182594299316,64.07967610120264,9,8,43.0,alexandrium tamarense;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;stx-producing;sxta;toxin production,0,0.03,0.04223920862632075,0.11003949953485005,0.04412355426664538,0.013479032896978493,0.04199309477150943,0.026310360740517416
horizontal gene,species of alexandrium,8,27.0,1.7016098568848181,572,0.2,0.23534898459911346,2.457247018814087,69.81043879331756,16,8,27.0,alexandrium;dinoflagellates;evolution;gymnodinium;paralytic shellfish poisoning;phylogeny;saxitoxin;sxta,0,0.01,0.028020127441076736,0.045510345985937346,0.022561098319132104,0.031067797180896695,0.02033280181279421,0.02623704926525058
toxic dinoflagellates,toxin-producing,6,61.0,1.1306246614198843,270,0.1935483870967742,0.2831006646156311,2.1386096477508545,64.6742659615135,8,6,61.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin,0,0.07,0.020376128242298716,0.03399234944737987,0.041587299065887345,0.015303938491657038,0.03944533162244107,0.02616756540050985
producing dinoflagellates,fed with the toxic,9,36.0,1.7729633955459918,1836,0.10465116279069768,0.12573392689228058,2.4439210891723633,63.07784451251626,9,9,36.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition;toxin profile,0,0.023333333333333334,0.06862248499466844,0.03883332100960007,0.04752790793162756,0.010404227567867047,0.045412895275593196,0.026158128036343813
