Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key
phosphorus,toxin production,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,2,2,28073499;41334952,2016.0;2025.0,"('phosphorus', 'toxin production')"
phosphorus,transcriptional responses,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,ENV_FACTOR,2,2,23894552;28073499,2013.0;2016.0,"('phosphorus', 'transcriptional responses')"
phylogenetic analysis,phylogenetic tree,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,27007634;32307073,2013.0;2020.0,"('phylogenetic analysis', 'phylogenetic tree')"
phylogenetic analysis,pst-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,EVOLUTIONARY_PROCESS,2,2,30502809;32307073,2018.0;2020.0,"('phylogenetic analysis', 'pst-producing')"
phylogenetic analysis,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,2,2,18850059;40449983,2008.0;2025.0,"('phylogenetic analysis', 'saxitoxin biosynthesis')"
phylogenetic analysis,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,2,2,38943258;41702991,2024.0;2026.0,"('phylogenetic analysis', 'saxitoxin biosynthesis')"
phylogenetic analysis,sxta4 domain,SEMANTIC_CO_OCCURS,GENE_DOMAIN,EVOLUTIONARY_PROCESS,2,2,40449983;41702991,2025.0;2026.0,"('phylogenetic analysis', 'sxta4 domain')"
phylogenetic analysis,sxtb,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,24015317;40449983,2013.0;2025.0,"('phylogenetic analysis', 'sxtb')"
phylogenetic analysis,sxts,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,40449983;41702991,2025.0;2026.0,"('phylogenetic analysis', 'sxts')"
phylogenetic analysis,sxtu,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,40449983;41702991,2025.0;2026.0,"('phylogenetic analysis', 'sxtu')"
phylogenetic analysis,sxty,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,32307073;40449983,2020.0;2025.0,"('phylogenetic analysis', 'sxty')"
phylogenetic analysis,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,2,21493030;40449983,2011.0;2025.0,"('phylogenetic analysis', 'toxic cyanobacteria')"
phylogenetic tree,phylogeny,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,27007634;38705616,2013.0;2024.0,"('phylogenetic tree', 'phylogeny')"
phylogenetic tree,pst-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,EVOLUTIONARY_PROCESS,2,2,32307073;39003021,2020.0;2024.0,"('phylogenetic tree', 'pst-producing')"
phylogenetic tree,sxt genes,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,38705616;39003021,2024.0,"('phylogenetic tree', 'sxt genes')"
phylogenetic tree,sxta,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,38705616;39003021,2024.0,"('phylogenetic tree', 'sxta')"
phylogeny,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,2,2,18850059;38705616,2008.0;2024.0,"('phylogeny', 'saxitoxin biosynthesis')"
phylogeny,sxta,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,27907126;38705616,2016.0;2024.0,"('phylogeny', 'sxta')"
phylogeny,sxti,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,2,27907126;38705616,2016.0;2024.0,"('phylogeny', 'sxti')"
phylogeny,toxin production,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,2,2,27907126;28073477,2016.0,"('phylogeny', 'toxin production')"
pks,sxti,BIOSYNTHETIC_GENE_RELATION,GENE,BIOSYNTHETIC_SYSTEM,2,2,31936211;41702991,2020.0;2026.0,"('pks', 'sxti')"
precursor,sxta,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,29390180;33084210,2018.0;2021.0,"('precursor', 'sxta')"
pst biosynthesis,saxitoxin,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,19331657;30983320,2009.0;2019.0,"('pst biosynthesis', 'saxitoxin')"
pst producing,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,2,2,27569199;29705145,2016.0;2018.0,"('pst producing', 'saxitoxin biosynthesis')"
pst producing,sxta,SEMANTIC_CO_OCCURS,GENE,TOXIN_PHENOTYPE,2,2,27569199;29705145,2016.0;2018.0,"('pst producing', 'sxta')"
pst-producing,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN_PHENOTYPE,2,2,21376073;30502809,2011.0;2018.0,"('pst-producing', 'saxitoxin')"
pyrodinium,saxitoxin,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,19041661;35198665,2009.0;2022.0,"('pyrodinium', 'saxitoxin')"
pyrodinium,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TAXON_GROUP,2,2,20714432;28604648,2010.0;2017.0,"('pyrodinium', 'saxitoxin')"
pyrodinium bahamense,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,19041661;35198665,2009.0;2022.0,"('pyrodinium bahamense', 'saxitoxin')"
saxitoxin,saxitoxin biosynthesis gene,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,2,2,18850059;22081581,2008.0;2012.0,"('saxitoxin', 'saxitoxin biosynthesis gene')"
saxitoxin,stx biosynthesis gene,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,20935128;40209228,2010.0;2025.0,"('saxitoxin', 'stx biosynthesis gene')"
saxitoxin,stx biosynthesis genes,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,38705616;40209228,2024.0;2025.0,"('saxitoxin', 'stx biosynthesis genes')"
saxitoxin,sxtn,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,30296060;40449983,2018.0;2025.0,"('saxitoxin', 'sxtn')"
saxitoxin,sxts,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,2,2,36068755;41702991,2022.0;2026.0,"('saxitoxin', 'sxts')"
saxitoxin,sxts,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin', 'sxts')"
saxitoxin,sxtu,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,2,2,25346253;41702991,2014.0;2026.0,"('saxitoxin', 'sxtu')"
saxitoxin,sxtx,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,28797629;40209228,2017.0;2025.0,"('saxitoxin', 'sxtx')"
saxitoxin,toxin producing,SEMANTIC_CO_OCCURS,TOXIN,TOXIN_PHENOTYPE,2,2,10414862;27907126,1999.0;2016.0,"('saxitoxin', 'toxin producing')"
saxitoxin,transcriptional responses,SEMANTIC_CO_OCCURS,TOXIN,REGULATION_EXPRESSION,2,2,28073499;34974311,2016.0;2022.0,"('saxitoxin', 'transcriptional responses')"
saxitoxin biosynthesis,saxitoxin biosynthesis gene,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,18850059;22081581,2008.0;2012.0,"('saxitoxin biosynthesis', 'saxitoxin biosynthesis gene')"
saxitoxin biosynthesis,stx biosynthesis gene,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,20935128;40209228,2010.0;2025.0,"('saxitoxin biosynthesis', 'stx biosynthesis gene')"
saxitoxin biosynthesis,stx biosynthesis genes,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,40209228;41702991,2025.0;2026.0,"('saxitoxin biosynthesis', 'stx biosynthesis genes')"
saxitoxin biosynthesis,stx-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,2,2,14718552;20935128,2004.0;2010.0,"('saxitoxin biosynthesis', 'stx-producing')"
saxitoxin biosynthesis,sxt genes,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'sxt genes')"
saxitoxin biosynthesis,sxtb,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'sxtb')"
saxitoxin biosynthesis,sxtg,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'sxtg')"
saxitoxin biosynthesis,sxti,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'sxti')"
saxitoxin biosynthesis,sxti,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,28073499;41702991,2016.0;2026.0,"('saxitoxin biosynthesis', 'sxti')"
saxitoxin biosynthesis,sxts,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'sxts')"
saxitoxin biosynthesis,sxtu,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'sxtu')"
saxitoxin biosynthesis,sxtx,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,36689843;40209228,2023.0;2025.0,"('saxitoxin biosynthesis', 'sxtx')"
saxitoxin biosynthesis,toxic cyanobacteria,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis', 'toxic cyanobacteria')"
saxitoxin biosynthesis,toxin production,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,28073499;35198665,2016.0;2022.0,"('saxitoxin biosynthesis', 'toxin production')"
saxitoxin biosynthesis,transcriptional response,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,2,2,26347118;29027918,2016.0;2017.0,"('saxitoxin biosynthesis', 'transcriptional response')"
saxitoxin biosynthesis genes,sxt genes,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis genes', 'sxt genes')"
saxitoxin biosynthesis genes,sxtb,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis genes', 'sxtb')"
saxitoxin biosynthesis genes,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis genes', 'sxti')"
saxitoxin biosynthesis genes,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis genes', 'sxts')"
saxitoxin biosynthesis genes,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis genes', 'sxtu')"
saxitoxin biosynthesis genes,toxic cyanobacteria,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('saxitoxin biosynthesis genes', 'toxic cyanobacteria')"
secondary metabolism,secondary metabolite,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOSYNTHETIC_SYSTEM,2,2,14718552;32290496,2004.0;2020.0,"('secondary metabolism', 'secondary metabolite')"
secondary metabolite,secondary metabolites,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOSYNTHETIC_SYSTEM,2,2,21076133;32290496,2011.0;2020.0,"('secondary metabolite', 'secondary metabolites')"
secondary metabolites,sxta,BIOSYNTHETIC_GENE_RELATION,GENE,BIOSYNTHETIC_SYSTEM,2,2,22628533;39195743,2013.0;2024.0,"('secondary metabolites', 'sxta')"
secondary metabolites,sxtg,BIOSYNTHETIC_GENE_RELATION,GENE,BIOSYNTHETIC_SYSTEM,2,2,22628533;32058687,2013.0;2020.0,"('secondary metabolites', 'sxtg')"
stx biosynthesis gene,sxta,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,20935128;40209228,2010.0;2025.0,"('stx biosynthesis gene', 'sxta')"
stx biosynthesis genes,sxt genes,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40209228,2024.0;2025.0,"('stx biosynthesis genes', 'sxt genes')"
stx biosynthesis genes,sxtd,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('stx biosynthesis genes', 'sxtd')"
stx biosynthesis genes,sxth,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('stx biosynthesis genes', 'sxth')"
stx biosynthesis genes,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('stx biosynthesis genes', 'sxti')"
stx biosynthesis genes,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('stx biosynthesis genes', 'sxts')"
stx biosynthesis genes,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('stx biosynthesis genes', 'sxtu')"
stx-producing,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN_PHENOTYPE,2,2,22628533;33980444,2013.0;2021.0,"('stx-producing', 'toxic cyanobacteria')"
sxt gene,sxt genes,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,28797629;39003021,2017.0;2024.0,"('sxt gene', 'sxt genes')"
sxt gene,toxin profile,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,30296060;39003021,2018.0;2024.0,"('sxt gene', 'toxin profile')"
sxt genes,sxtb,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('sxt genes', 'sxtb')"
sxt genes,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('sxt genes', 'sxts')"
sxt genes,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('sxt genes', 'sxtu')"
sxt genes,toxic cyanobacteria,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('sxt genes', 'toxic cyanobacteria')"
sxt genes,toxin production,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,2,2,28797629;34200983,2017.0;2021.0,"('sxt genes', 'toxin production')"
sxt genes,toxin production,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,28073499;36326655,2016.0;2022.0,"('sxt genes', 'toxin production')"
sxt genes,toxin profile,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,2,2,28797629;36326655,2017.0;2022.0,"('sxt genes', 'toxin profile')"
sxt genes,up-regulated,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,2,2,25421324;28073499,2014.0;2016.0,"('sxt genes', 'up-regulated')"
sxta,sxta4 domain,SEMANTIC_CO_OCCURS,GENE,GENE_DOMAIN,2,2,40449983;41702991,2025.0;2026.0,"('sxta', 'sxta4 domain')"
sxta,sxtd,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxta', 'sxtd')"
sxta,sxth,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxta', 'sxth')"
sxta,sxtn,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,27907126;40449983,2016.0;2025.0,"('sxta', 'sxtn')"
sxta,sxtx,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,36689843;40209228,2023.0;2025.0,"('sxta', 'sxtx')"
sxta,sxtz,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,19484122;25421324,2009.0;2014.0,"('sxta', 'sxtz')"
sxta,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,GENE,2,2,30079124;34520086,2017.0;2021.0,"('sxta', 'toxic cyanobacteria')"
sxta,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,GENE,2,2,27907126;29705145,2016.0;2018.0,"('sxta', 'toxin producing')"
sxta,toxin production,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,2,2,27907126;30079124,2016.0;2017.0,"('sxta', 'toxin production')"
sxta,toxin production,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,28073499;41334952,2016.0;2025.0,"('sxta', 'toxin production')"
sxta,toxin-producing,SEMANTIC_CO_OCCURS,GENE,TOXIN_PHENOTYPE,2,2,22081581;31012060,2012.0;2019.0,"('sxta', 'toxin-producing')"
sxta,up-regulated,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,2,2,25421324;28073499,2014.0;2016.0,"('sxta', 'up-regulated')"
sxta4 domain,sxti,SEMANTIC_CO_OCCURS,GENE,GENE_DOMAIN,2,2,40449983;41702991,2025.0;2026.0,"('sxta4 domain', 'sxti')"
sxta4 domain,sxts,SEMANTIC_CO_OCCURS,GENE,GENE_DOMAIN,2,2,40449983;41702991,2025.0;2026.0,"('sxta4 domain', 'sxts')"
sxta4 domain,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE_DOMAIN,2,2,40449983;41702991,2025.0;2026.0,"('sxta4 domain', 'sxtu')"
sxtb,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('sxtb', 'sxts')"
sxtb,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('sxtb', 'sxtu')"
sxtd,sxth,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxtd', 'sxth')"
sxtd,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxtd', 'sxti')"
sxtd,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxtd', 'sxts')"
sxtd,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxtd', 'sxtu')"
sxtg,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;40449983,2024.0;2025.0,"('sxtg', 'sxtu')"
sxtg,toxin production,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,28073499;36326655,2016.0;2022.0,"('sxtg', 'toxin production')"
sxth,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxth', 'sxti')"
sxth,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxth', 'sxts')"
sxth,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,38705616;41702991,2024.0;2026.0,"('sxth', 'sxtu')"
sxti,sxtn,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,27907126;40449983,2016.0;2025.0,"('sxti', 'sxtn')"
sxti,toxin production,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,2,2,28073499;36326655,2016.0;2022.0,"('sxti', 'toxin production')"
sxto,sxtz,SEMANTIC_CO_OCCURS,GENE,GENE,2,2,25421324;32307073,2014.0;2020.0,"('sxto', 'sxtz')"
sxts,toxic cyanobacteria,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('sxts', 'toxic cyanobacteria')"
sxtu,toxic cyanobacteria,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('sxtu', 'toxic cyanobacteria')"
sxtx,temperature,ENV_FACTOR_ASSOCIATED_WITH_GENE,GENE,ENV_FACTOR,2,2,36689843;40209228,2023.0;2025.0,"('sxtx', 'temperature')"
temperature,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR,2,2,33875183;36136576,2021.0;2022.0,"('temperature', 'toxic cyanobacteria')"
temperature,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,ENV_FACTOR,2,2,24334673;34442662,2014.0;2021.0,"('temperature', 'toxin-producing')"
toxic cyanobacteria,toxin content,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,24956074;38786590,2014.0;2024.0,"('toxic cyanobacteria', 'toxin content')"
toxic cyanobacteria,toxin producing,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN_PHENOTYPE,2,2,10414862;18461783,1999.0;2008.0,"('toxic cyanobacteria', 'toxin producing')"
toxic cyanobacteria,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,TAXON_GROUP,2,2,16650472;24275084,2006.0;2014.0,"('toxic cyanobacteria', 'toxin producing')"
toxic cyanobacteria,toxin profile,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,10414862;7660371,1995.0;1999.0,"('toxic cyanobacteria', 'toxin profile')"
toxic cyanobacteria,toxin-producing,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN_PHENOTYPE,2,2,16650472;36430059,2006.0;2022.0,"('toxic cyanobacteria', 'toxin-producing')"
toxin content,toxin production,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,2,2,24956074;38786590,2014.0;2024.0,"('toxin content', 'toxin production')"
toxin content,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN,TOXIN_PHENOTYPE,2,2,23648419;28678186,2013.0;2017.0,"('toxin content', 'toxin-producing')"
toxin producing,toxin production,SEMANTIC_CO_OCCURS,TOXIN,TOXIN_PHENOTYPE,2,2,18461783;27907126,2008.0;2016.0,"('toxin producing', 'toxin production')"
toxin producing,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,TOXIN_PHENOTYPE,2,2,16650472;26417864,2006.0;2015.0,"('toxin producing', 'toxin-producing')"
alexandrium catenella,expression levels,SEMANTIC_CO_OCCURS,SPECIES,REGULATION_EXPRESSION,2,1,38705616,2024.0,"('alexandrium catenella', 'expression levels')"
alexandrium pacificum,expression levels,SEMANTIC_CO_OCCURS,SPECIES,REGULATION_EXPRESSION,2,1,38705616,2024.0,"('alexandrium pacificum', 'expression levels')"
amidinotransferase,biosynthesis,SEMANTIC_CO_OCCURS,GENE_DOMAIN,BIOLOGICAL_MECHANISM,2,1,32058687,2020.0,"('amidinotransferase', 'biosynthesis')"
amidinotransferase,secondary metabolites,SEMANTIC_CO_OCCURS,GENE_DOMAIN,BIOSYNTHETIC_SYSTEM,2,1,32058687,2020.0,"('amidinotransferase', 'secondary metabolites')"
aminotransferase domain,homologs,SEMANTIC_CO_OCCURS,GENE_DOMAIN,EVOLUTIONARY_PROCESS,2,1,22628533,2013.0,"('aminotransferase domain', 'homologs')"
biosynthesis,g1 phase,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,2,1,28678186,2017.0,"('biosynthesis', 'g1 phase')"
clade,freshwater dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('clade', 'freshwater dinoflagellates')"
climate change,salinity,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,2,1,33980428,2021.0,"('climate change', 'salinity')"
conserved,fas,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'fas')"
conserved,fatty acid synthases,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'fatty acid synthases')"
conserved,freshwater dinoflagellate,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'freshwater dinoflagellate')"
conserved,polyketide synthases,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'polyketide synthases')"
conserved,stx biosynthesis genes,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'stx biosynthesis genes')"
conserved,stx producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,EVOLUTIONARY_PROCESS,2,1,22983012,2012.0,"('conserved', 'stx producing')"
conserved,sxt gene,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,1,27907126,2016.0,"('conserved', 'sxt gene')"
conserved,sxtd,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'sxtd')"
conserved,sxth,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,2,1,41702991,2026.0,"('conserved', 'sxth')"
conserved,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,EVOLUTIONARY_PROCESS,2,1,27907126,2016.0,"('conserved', 'toxin producing')"
cyanobacteria,freshwater dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,TAXON_GROUP,2,1,41702991,2026.0,"('cyanobacteria', 'freshwater dinoflagellates')"
dinoflagellates,freshwater dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,TAXON_GROUP,2,1,41702991,2026.0,"('dinoflagellates', 'freshwater dinoflagellates')"
expression levels,gene transfer,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,2,1,38705616,2024.0,"('expression levels', 'gene transfer')"
expression levels,homology,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,2,1,38705616,2024.0,"('expression levels', 'homology')"
expression levels,horizontal gene transfer,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,2,1,38705616,2024.0,"('expression levels', 'horizontal gene transfer')"
expression levels,phylogenetic tree,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,2,1,38705616,2024.0,"('expression levels', 'phylogenetic tree')"
expression levels,phylogeny,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,2,1,38705616,2024.0,"('expression levels', 'phylogeny')"
expression levels,stx biosynthesis genes,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,2,1,38705616,2024.0,"('expression levels', 'stx biosynthesis genes')"
expression levels,sxtd,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,2,1,38705616,2024.0,"('expression levels', 'sxtd')"
expression levels,sxth,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,2,1,38705616,2024.0,"('expression levels', 'sxth')"
