Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key,Transfer_Match
saxitoxin derivatives,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'toxin contents')",0
saxitoxin derivatives,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'toxin profiles and toxin')",0
saxitoxin derivatives,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'toxin variability')",0
saxitoxin derivatives,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin derivatives', 'toxins c1')",0
saxitoxin derivatives,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin derivatives', 'toxins varied')",0
saxitoxin synthesis,secondary metabolites,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P118;P126,2011;2013,"('saxitoxin synthesis', 'secondary metabolites')",0
saxitoxin-producing dinoflagellates,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('saxitoxin-producing dinoflagellates', 'strains of alexandrium')",0
saxitoxin-producing dinoflagellates,toxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('saxitoxin-producing dinoflagellates', 'toxin biosynthetic')",0
saxitoxin-producing dinoflagellates,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('saxitoxin-producing dinoflagellates', 'toxin production')",0
secondary metabolite,shellfish poisoning toxin,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('secondary metabolite', 'shellfish poisoning toxin')",0
secondary metabolite,strains of alexandrium,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TAXON,2,2,P047;P194,2014,"('secondary metabolite', 'strains of alexandrium')",0
secondary metabolite,sxtn,BIOSYNTHETIC_GENE_RELATION,GENE,BIOSYNTHETIC_SYSTEM,2,2,P047;P194,2014,"('secondary metabolite', 'sxtn')",0
secondary metabolite,toxin content and composition,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('secondary metabolite', 'toxin content and composition')",0
shellfish poisoning toxin,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('shellfish poisoning toxin', 'strains of alexandrium')",0
shellfish poisoning toxin,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('shellfish poisoning toxin', 'sxtn')",0
shellfish poisoning toxin,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('shellfish poisoning toxin', 'toxin content and composition')",0
shellfish poisoning toxins,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('shellfish poisoning toxins', 'strains of alexandrium')",0
shellfish poisoning toxins,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('shellfish poisoning toxins', 'toxic algae')",0
shellfish poisoning toxins,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('shellfish poisoning toxins', 'toxic profiles')",0
shellfish poisoning toxins,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('shellfish poisoning toxins', 'toxic species')",0
shellfish poisoning toxins,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('shellfish poisoning toxins', 'toxin levels')",0
shellfish poisoning toxins,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('shellfish poisoning toxins', 'toxins in the adriatic')",0
shellfish toxin profiles,strains of gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P056;P203,2005,"('shellfish toxin profiles', 'strains of gymnodinium')",0
shellfish toxin profiles,strains of gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P056;P203,2005,"('shellfish toxin profiles', 'strains of gymnodinium catenatum')",0
shellfish toxin profiles,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('shellfish toxin profiles', 'sulfocarbamoyl toxin')",0
shellfish toxin profiles,total toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('shellfish toxin profiles', 'total toxins')",0
shellfish toxin profiles,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('shellfish toxin profiles', 'toxin content and composition')",0
shellfish toxin profiles,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('shellfish toxin profiles', 'toxin contents')",0
shellfish toxin profiles,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('shellfish toxin profiles', 'toxin profiles and toxin')",0
shellfish toxin profiles,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('shellfish toxin profiles', 'toxin variability')",0
species of alexandrium,suite of toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P046;P193,1996,"('species of alexandrium', 'suite of toxins')",0
species of alexandrium,sulfocarbamoyl toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P046;P193,1996,"('species of alexandrium', 'sulfocarbamoyl toxins')",0
species of alexandrium,sulfocarbamoyl toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P046;P193,1996,"('species of alexandrium', 'sulfocarbamoyl toxins c1')",0
species of alexandrium,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('species of alexandrium', 'toxin composition profiles')",0
species of alexandrium,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P046;P193,1996,"('species of alexandrium', 'toxins c1')",0
species of alexandrium,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P046;P193,1996,"('species of alexandrium', 'toxins varied')",0
strains of alexandrium,stx-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P023;P119,2011;2015,"('strains of alexandrium', 'stx-producing')",0
strains of alexandrium,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,2,2,P023;P119,2011;2015,"('strains of alexandrium', 'sxta')",0
strains of alexandrium,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,2,2,P047;P194,2014,"('strains of alexandrium', 'sxtn')",0
strains of alexandrium,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('strains of alexandrium', 'toxic algae')",0
strains of alexandrium,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('strains of alexandrium', 'toxic profiles')",0
strains of alexandrium,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('strains of alexandrium', 'toxic species')",0
strains of alexandrium,toxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('strains of alexandrium', 'toxin biosynthetic')",0
strains of alexandrium,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('strains of alexandrium', 'toxin content and composition')",0
strains of alexandrium,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('strains of alexandrium', 'toxin levels')",0
strains of alexandrium,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('strains of alexandrium', 'toxins in the adriatic')",0
stx-producing dinoflagellates,sxt genes,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_GENE_MECHANISM,2,2,P118;P119,2013;2015,"('stx-producing dinoflagellates', 'sxt genes')",0
stx-producing dinoflagellates,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P118;P119,2013;2015,"('stx-producing dinoflagellates', 'sxta')",0
stx-producing dinoflagellates,sxtg,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P118;P119,2013;2015,"('stx-producing dinoflagellates', 'sxtg')",0
suite of toxins,sulfocarbamoyl toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('suite of toxins', 'sulfocarbamoyl toxins')",0
suite of toxins,sulfocarbamoyl toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('suite of toxins', 'sulfocarbamoyl toxins c1')",0
suite of toxins,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('suite of toxins', 'toxin composition profiles')",0
suite of toxins,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('suite of toxins', 'toxins c1')",0
suite of toxins,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('suite of toxins', 'toxins varied')",0
sulfocarbamoyl toxin,sulfocarbamoyl toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('sulfocarbamoyl toxin', 'sulfocarbamoyl toxins')",0
sulfocarbamoyl toxin,toxin analogs,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('sulfocarbamoyl toxin', 'toxin analogs')",0
sulfocarbamoyl toxin,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('sulfocarbamoyl toxin', 'toxin content and composition')",0
sulfocarbamoyl toxin,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('sulfocarbamoyl toxin', 'toxin contents')",0
sulfocarbamoyl toxin,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('sulfocarbamoyl toxin', 'toxin profiles and toxin')",0
sulfocarbamoyl toxin,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('sulfocarbamoyl toxin', 'toxin variability')",0
sulfocarbamoyl toxins,sulfocarbamoyl toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins', 'sulfocarbamoyl toxins c1')",0
sulfocarbamoyl toxins,toxin analogs,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('sulfocarbamoyl toxins', 'toxin analogs')",0
sulfocarbamoyl toxins,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P055;P202,2015,"('sulfocarbamoyl toxins', 'toxin analogues')",0
sulfocarbamoyl toxins,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins', 'toxin composition profiles')",0
sulfocarbamoyl toxins,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins', 'toxins c1')",0
sulfocarbamoyl toxins,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins', 'toxins varied')",0
sulfocarbamoyl toxins c1,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins c1', 'toxin composition profiles')",0
sulfocarbamoyl toxins c1,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins c1', 'toxins c1')",0
sulfocarbamoyl toxins c1,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('sulfocarbamoyl toxins c1', 'toxins varied')",0
sxtn,toxin content and composition,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('sxtn', 'toxin content and composition')",0
temperature,toxin profiles and toxin,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('temperature', 'toxin profiles and toxin')",0
total toxin,toxic bivalves,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxic bivalves')",0
total toxin,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxic dinoflagellate')",0
total toxin,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxic dinoflagellate alexandrium')",0
total toxin,toxic dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxic dinoflagellate alexandrium tamarense')",0
total toxin,toxin components,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxin components')",0
total toxin,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxin concentration')",0
total toxin,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('total toxin', 'toxins accumulated')",0
total toxins,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('total toxins', 'toxin content and composition')",0
total toxins,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('total toxins', 'toxin contents')",0
total toxins,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('total toxins', 'toxin profiles and toxin')",0
total toxins,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('total toxins', 'toxin variability')",0
toxic algae,toxic algal,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P033;P151,2013;2015,"('toxic algae', 'toxic algal')",0
toxic algae,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic algae', 'toxic profiles')",0
toxic algae,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic algae', 'toxin levels')",0
toxic algae,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic algae', 'toxins in the adriatic')",0
toxic bivalves,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic bivalves', 'toxic dinoflagellate')",0
toxic bivalves,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic bivalves', 'toxic dinoflagellate alexandrium')",0
toxic bivalves,toxic dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic bivalves', 'toxic dinoflagellate alexandrium tamarense')",0
toxic bivalves,toxin components,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic bivalves', 'toxin components')",0
toxic bivalves,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic bivalves', 'toxin concentration')",0
toxic bivalves,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic bivalves', 'toxins accumulated')",0
toxic dinoflagellate,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('toxic dinoflagellate', 'toxin analogues')",0
toxic dinoflagellate,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate', 'toxin concentration')",0
toxic dinoflagellate,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate', 'toxins accumulated')",0
toxic dinoflagellate alexandrium,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('toxic dinoflagellate alexandrium', 'toxin analogues')",0
toxic dinoflagellate alexandrium,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate alexandrium', 'toxin concentration')",0
toxic dinoflagellate alexandrium,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate alexandrium', 'toxins accumulated')",0
toxic dinoflagellate alexandrium catenella,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('toxic dinoflagellate alexandrium catenella', 'toxin analogues')",0
toxic dinoflagellate alexandrium tamarense,toxin components,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate alexandrium tamarense', 'toxin components')",0
toxic dinoflagellate alexandrium tamarense,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate alexandrium tamarense', 'toxin concentration')",0
toxic dinoflagellate alexandrium tamarense,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxic dinoflagellate alexandrium tamarense', 'toxins accumulated')",0
toxic dinoflagellates,toxic marine,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P182;P240,2002;2007,"('toxic dinoflagellates', 'toxic marine')",0
toxic dinoflagellates,toxic marine dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P182;P240,2002;2007,"('toxic dinoflagellates', 'toxic marine dinoflagellates')",0
toxic profiles,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic profiles', 'toxin levels')",0
toxic profiles,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic profiles', 'toxins in the adriatic')",0
toxic profiles,toxins were analyzed,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('toxic profiles', 'toxins were analyzed')",0
toxic species,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic species', 'toxin levels')",0
toxic species,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxic species', 'toxins in the adriatic')",0
toxic species,toxins were analyzed,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('toxic species', 'toxins were analyzed')",0
toxicity of alexandrium,toxin synthesis,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P078;P113,1999;2000,"('toxicity of alexandrium', 'toxin synthesis')",0
toxin analogues,toxin profiles of g,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P055;P202,2015,"('toxin analogues', 'toxin profiles of g')",0
toxin biosynthetic,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('toxin biosynthetic', 'toxin production')",0
toxin components,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxin components', 'toxin concentration')",0
toxin components,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxin components', 'toxins accumulated')",0
toxin composition profiles,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('toxin composition profiles', 'toxins c1')",0
toxin composition profiles,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('toxin composition profiles', 'toxins varied')",0
toxin concentration,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('toxin concentration', 'toxins accumulated')",0
toxin content and composition,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('toxin content and composition', 'toxin contents')",0
toxin content and composition,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('toxin content and composition', 'toxin profiles and toxin')",0
toxin contents,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('toxin contents', 'toxin profiles and toxin')",0
toxin contents,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('toxin contents', 'toxin variability')",0
toxin levels,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('toxin levels', 'toxins in the adriatic')",0
